Date,Close,High,Low,Open,Volume
2008-07-30,92.69999694824219,92.75048849732076,91.0772240927651,91.67584828895703,354710000
2008-07-31,91.47390747070312,92.72885582032329,91.32965768781004,91.88500972245687,277402100
2008-08-01,90.99069213867188,91.79846899303662,90.48582610212678,91.683074657799,248690900
2008-08-04,90.1468505859375,90.97626907940766,89.98097018878391,90.9041469283597,188239600
2008-08-05,92.57742309570312,92.72166742421066,90.13244486029208,90.88973583880924,251577600
2008-08-06,92.98849487304688,93.25535836411983,91.94271551990055,92.33218170478763,209555400
2008-08-07,91.60374450683594,92.63510723730434,91.26476433980146,92.28891320430364,246312500
2008-08-08,93.30583953857422,93.70972795409756,91.14935603059506,91.29360582368695,260811700
2008-08-11,94.27232360839844,94.84930091868662,93.2048913730644,93.37799116923291,249425800
2008-08-12,93.29145050048828,94.26510800434748,92.8442787604737,93.96219160280435,213200800
2008-08-13,92.7288818359375,93.50780336925808,92.07976588465536,92.8875428852167,256393200
2008-08-14,93.42842864990234,93.96214452146258,92.1374276565036,92.20233592321004,239555300
2008-08-15,93.88282012939453,94.12082814186348,93.25535146342469,93.70972039165355,181000800
2008-08-18,92.59904479980469,94.1064181578839,92.07254813028678,94.07035433007908,172275100
2008-08-19,91.58930206298828,92.09416805074444,91.25753581521136,91.89943221890947,194673700
2008-08-20,92.01485443115234,92.28170696571594,91.12052206471756,91.87781847930535,225498200
2008-08-21,92.17352294921875,92.635111345311,91.30804057961997,91.41622656364078,180609800
2008-08-22,93.50779724121094,93.50779724121094,92.17352360487813,92.80099241204032,167715300
2008-08-25,91.6109619140625,93.5078016604373,91.41623153429097,92.89476055697733,171936900
2008-08-26,91.87782287597656,92.22401695415789,91.2936262155243,91.61096482607496,159117200
2008-08-27,92.77214813232422,92.91639244394685,91.81290750258717,91.99321564339935,171032800
2008-08-28,93.89725494384766,94.00543540989038,93.11832257293842,93.24093076949814,167537100
2008-08-29,92.88752746582031,93.86119572854577,92.68558324920286,93.56548776666507,189195800
2008-09-02,92.310546875,94.27230567371961,91.97156671686919,93.78186184711421,252364900
2008-09-03,92.231201171875,92.67836725942037,91.54603256436903,92.231201171875,251947000
2008-09-04,89.45447540283203,91.76242294452737,89.40398934268136,91.5749009342958,340042500
2008-09-05,89.73579406738281,90.11804661532425,87.99041180948367,88.92080288974483,289503400
2008-09-08,91.58930206298828,92.49084807665524,89.73573499226863,92.34659279077262,364075300
2008-09-09,88.87027740478516,91.85617977914643,88.56736104856132,91.66865777181216,377326800
2008-09-10,89.23084259033203,90.08189674850209,88.38700229438912,89.3534507353703,298916600
2008-09-11,90.5218734741211,90.68775383260665,87.70185235420556,88.07689625633711,375369400
2008-09-12,90.940185546875,91.02673541091862,89.31020437663352,89.64197060161807,297851200
2008-09-15,86.61282348632812,90.62288063193198,86.46857916203682,87.72352239158964,483607000
2008-09-16,88.0624771118164,88.22114912414118,84.3841928815936,84.52843716412522,581744300
2008-09-17,84.10292053222656,87.88217721363442,83.6629682760866,86.28825408178601,624095600
2008-09-18,86.598388671875,87.83890948977394,82.07626318134731,85.14150139897791,776114700
2008-09-19,90.03753662109375,92.85211434477966,89.464464313742,91.90908284469857,501087800
2008-09-22,87.99913787841797,90.4945401967404,87.31000331313153,90.27691584221982,249966500
2008-09-23,85.99703216552734,88.51419068770517,85.80116910769583,87.66546552888362,327470400
2008-09-24,86.27266693115234,87.04885230953569,85.4457032769651,86.57733658597564,311818400
2008-09-25,87.62195587158203,88.43441410896288,85.91724967870995,86.61364008171398,328253000
2008-09-26,87.66547393798828,88.13698980514646,85.96802345752124,86.20015357966422,285917400
2008-09-29,80.79586029052734,86.57010153492675,80.4984461856991,86.4250222937059,459562300
2008-09-30,84.13997650146484,84.72756007538166,80.17925399843385,82.34096981052629,328154400
2008-10-01,84.19074249267578,84.6477524872798,82.6601331373222,83.61767024515515,332783000
2008-10-02,81.13679504394531,83.50162408979777,80.56372268594701,83.38555628008875,365337800
2008-10-03,80.04143524169922,83.7482668214828,79.56266932303312,81.86946465512527,461798000
2008-10-06,75.96463775634766,78.06831960163294,73.00497525130147,77.72737735507484,610637500
2008-10-07,72.56244659423828,77.85791883301816,72.28679398258589,77.50246549039592,540012100
2008-10-08,70.73444366455078,74.12209329185072,70.22665540409524,70.74169375033945,725414800
2008-10-09,65.79441833496094,72.99046059892773,65.46798737070195,72.29407048326965,534485200
2008-10-10,64.19853973388672,68.14475682865576,60.6295374972801,62.93633270570495,871026300
2008-10-13,73.52000427246094,73.52000427246094,65.25036269863608,68.093962574127,455584000
2008-10-14,72.43190002441406,76.55221269872784,70.4442860597819,75.95012345921108,546268300
2008-10-15,65.3011474609375,70.94481958587005,65.07627302146683,70.69817828357112,484627500
2008-10-16,68.02143096923828,68.7468381720151,62.776739992435836,66.22242420562571,708811200
2008-10-17,67.61519622802734,71.51788449719504,66.48356290461139,66.73019866610787,476649000
2008-10-20,71.67745971679688,71.88782839865236,68.25353799106705,69.16755230737327,321294200
2008-10-21,69.53752899169922,71.55415995854035,69.07326886412791,70.3427313611095,356502000
2008-10-22,65.75090026855469,69.53752628328724,63.494883704749164,67.60794070651022,516168000
2008-10-23,66.51258850097656,67.06389399285376,62.247190586911,65.49701730551249,634666400
2008-10-24,63.13945007324219,65.22862103924133,60.934211286367265,60.97773395198653,545812600
2008-10-27,60.897926330566406,64.93119373550068,60.71657454812348,62.36325183197884,397288600
2008-10-28,68.01417541503906,68.36236774511043,61.31866503644768,63.3570573413917,639939500
2008-10-29,67.5208740234375,70.48778551951031,66.8099728426859,68.02140100949441,531270100
2008-10-30,69.85672760009766,70.03082380843259,67.3903415886083,69.47951269188351,414582100
2008-10-31,70.24114990234375,71.50335633080213,68.53644483191506,68.97168785540947,411394000
2008-11-03,70.44428253173828,70.86501996968437,69.60280765584612,70.2048968652086,205419400
2008-11-04,72.83812713623047,73.16455810656763,70.15411763517079,71.85882315638543,346793400
2008-11-05,69.77690124511719,73.05573845674554,68.91366514232124,71.96037233484685,387844100
2008-11-06,65.91049194335938,69.23285791032492,65.33016402850859,68.52195649135358,477721900
2008-11-07,68.08672332763672,68.18827989749657,65.64935458216425,66.48357400694276,380391000
2008-11-10,67.19446563720703,69.29814758319054,65.95402001345404,69.06601750508035,301773000
2008-11-11,65.11979675292969,66.8390136731993,64.30734429528378,65.83795380884963,418498200
2008-11-12,62.25444030761719,64.52496265519144,61.7466575252259,64.00267416519637,454330600
2008-11-13,66.13534545898438,66.54157708463163,59.548649507184294,62.479294034651495,753141900
2008-11-14,62.834781646728516,66.78099355314156,62.76223648996918,64.85866865622472,540352300
2008-11-17,62.00056076049805,64.2420665866463,61.77568627596906,62.66067850371018,415254900
2008-11-18,63.168453216552734,63.27000977040434,60.14350686022189,61.76841725626465,523811800
2008-11-19,59.12068176269531,63.01612008717968,58.699944294283476,62.31972989864487,558327600
2008-11-20,54.73196792602539,59.85334623133691,54.44180948999515,58.126873651102926,814180400
2008-11-21,57.684356689453125,58.68542179576414,53.92674856735457,56.19002018334506,718536500
2008-11-24,61.68134307861328,63.103139829156824,58.29369444436037,59.42532735033247,523305300
2008-11-25,62.13835906982422,63.48036075729802,60.80360746672989,63.328025969095485,454112400
2008-11-26,64.53947448730469,64.69906494449175,61.10829626103481,61.15182445307865,370134200
2008-11-28,65.35193634033203,65.3809532943931,64.18403576227826,64.29284242198462,118308100
2008-12-01,59.56317901611328,63.50939551662472,59.381827236265025,63.480378567718944,369927100
2008-12-02,61.85546875,62.01505921754895,59.51240662201912,60.54973912666961,469508400
2008-12-03,63.3425407409668,63.712499870662874,60.31033917714173,60.49894655190668,519863500
2008-12-04,61.877220153808594,63.87208943089084,60.745581455042505,62.42852549651342,444173800
2008-12-05,63.78502655029297,64.14047436834883,59.65745967281433,60.68028602003957,471905300
2008-12-08,66.01207733154297,67.01313761077313,63.89388892564867,65.53330576250708,412859300
2008-12-09,64.92390441894531,66.83172218769388,64.54669534237978,65.55501028669181,370790000
2008-12-10,65.36643981933594,66.2731987719575,64.5612374266546,65.51877465924628,396187400
2008-12-11,63.792327880859375,66.01207273136134,63.37884588842432,64.95297860221926,365061000
2008-12-12,64.55397033691406,64.61200422783187,61.80467701686739,62.05857390602874,415060400
2008-12-15,63.65451431274414,64.6700860183501,62.59541992392183,64.57577949215391,256694200
2008-12-16,66.65042877197266,66.75198536347044,63.966423651955544,66.65042877197266,377699500
2008-12-17,66.00476837158203,67.04935601671899,65.33013977316692,65.89595623614441,281819800
2008-12-18,64.77159881591797,66.49806567335719,63.98815784151692,66.30220819696532,374673300
2008-12-19,64.49298095703125,66.27003004500929,64.41984691064198,65.15845726028734,301451300
2008-12-22,63.66659164428711,64.84397797877809,62.51845780262515,64.77816405441969,243759500
2008-12-23,63.008460998535156,64.30285236009487,62.74519401324416,64.01033286762207,221625200
2008-12-24,63.37409591674805,63.52766736331398,62.89143801667444,63.220518890838,62061600
2008-12-26,63.7397575378418,63.84213852426569,63.257099533833156,63.7982569734088,74767700
2008-12-29,63.55695343017578,63.86409648551607,62.598951644213834,63.79827692831626,127795900
2008-12-30,65.0633773803711,65.12188237366787,63.53496651171637,63.99568635974946,168256300
2008-12-31,65.99213409423828,66.52598250470403,64.99026237856765,65.14383383324684,193987200
2009-01-02,67.98125457763672,68.33227900456438,65.70692427093356,66.13839167946247,227566300
2009-01-05,67.90081024169922,68.49316360161568,67.1987669811907,67.73992428170571,240349700
2009-01-06,68.35420989990234,69.07087656071732,67.77648562798792,68.47852882972936,328260900
2009-01-07,66.30659484863281,67.46935817713815,65.96288489882718,67.27921968971158,280899200
2009-01-08,66.57715606689453,66.61371750147096,65.57527902653842,65.93361790905105,263834400
2009-01-09,65.15113067626953,66.78192252819723,62.42340086309107,66.66491811845907,330953600
2009-01-12,63.58614730834961,65.0194915292528,63.19125261205652,64.9682954834026,277858500
2009-01-13,63.70318603515625,64.26628142094455,63.0377040907888,63.425295602855456,356432300
2009-01-14,61.699440002441406,62.70862638348896,60.81457259121622,62.55505490676511,435491600
2009-01-15,61.721370697021484,62.3429710520528,59.76149760089167,61.51660875224359,532647300
2009-01-16,62.20403289794922,62.884138367484496,60.734132027780575,62.78907190075101,399237200
2009-01-20,58.92051315307617,62.20403033306334,58.5402417224767,61.597058948414876,419855200
2009-01-21,61.465431213378906,61.60437365983442,58.847390186599185,59.92239620247132,364360700
2009-01-22,60.514732360839844,61.45810468891689,59.359283564031244,60.27340338821312,427940300
2009-01-23,60.77798080444336,61.421518956090765,58.92048921794996,59.161818117071334,386800600
2009-01-26,61.19483184814453,62.423408996867416,60.558602503135575,61.12901232587404,317978800
2009-01-27,61.81644058227539,62.26984604185671,60.91694976356153,61.523921110911466,273789700
2009-01-28,63.90797805786133,64.31750216745075,62.94266724286661,63.18399634145218,330007000
2009-01-29,61.831050872802734,63.98105633969779,61.77254588040396,62.9718703278631,294392500
2009-01-30,60.5732307434082,62.45266067318892,60.119825351641325,62.145517784900406,383383600
2009-02-02,60.39043045043945,60.82920697403301,59.461681322476,59.65181986179348,288233300
2009-02-03,61.238704681396484,61.692110055986525,60.127137593791744,60.77067584668461,278385800
2009-02-04,60.93889236450195,62.43073676007567,60.72681587117897,61.64825032301618,322989300
2009-02-05,61.845680236816406,62.3722140599973,56.84362007528529,60.47815520046289,417679400
2009-02-06,63.608116149902344,63.8713775256452,61.926133445659566,62.0577669232033,366101700
2009-02-09,63.69586944580078,64.16389835834492,63.12545955734666,63.593488469890794,240075200
2009-02-10,60.77798080444336,63.644658360885785,60.29532300620061,63.0888721148513,536212800
2009-02-11,61.136322021484375,61.46540844817919,60.25876937565217,61.026626545919434,324442500
2009-02-12,61.18021774291992,61.29722218579602,59.27153499536246,60.09058283352999,469302200
2009-02-13,60.52204513549805,61.60435985166998,60.50741609430021,61.09976951723412,293998400
2009-02-17,57.9332389831543,60.66828299602441,57.89667197100162,58.62065864035704,478910100
2009-02-18,57.79431915283203,58.45980115827997,57.24584717973136,58.350105647790755,362964800
2009-02-19,57.17271423339844,58.613368062907945,57.05570421019087,58.38666253777953,316867500
2009-02-20,56.616943359375,57.289734439894545,55.41030366494215,56.112352838658616,477176600
2009-02-23,54.591251373291016,57.23853950956734,54.54736981623526,57.23853950956734,379641400
2009-02-24,56.66079330444336,57.00449759687698,54.62778657130935,55.059253935670974,426260900
2009-02-25,56.2147331237793,57.34823872932067,55.30792194413045,56.41218061554447,461985800
2009-02-26,55.30058288574219,58.262327125448664,55.23476337143222,56.90943119526101,363353900
2009-02-27,54.064701080322266,55.35178330679653,53.97694357192251,54.1232060859221,470510900
2009-03-02,51.629486083984375,54.05738809173854,51.461291162298835,53.03357278210483,426452600
2009-03-03,51.241920471191406,52.43393117465475,50.92746290680765,52.36811719992984,443761000
2009-03-04,52.45586013793945,53.28953706171105,51.24190620160997,52.09021216858892,462753100
2009-03-05,50.31315231323242,52.455849189586125,49.85243239722923,51.26383348751469,485549400
2009-03-06,50.400909423828125,51.51979119896804,49.06995117938112,50.75193389217822,490470000
2009-03-09,49.80856704711914,51.19071593090598,49.530676597772796,49.6915570183342,379905300
2009-03-10,52.777626037597656,52.92388857150555,50.730000776993684,50.832381761056624,406227900
2009-03-11,53.121341705322266,53.933080722544844,52.52899372277717,53.384608715196926,356648300
2009-03-12,55.21284866333008,55.39567266552654,52.63137464501143,53.10671816659137,409702700
2009-03-13,55.64429473876953,56.295153133705995,54.64973758385814,55.58579531507652,337474700
2009-03-16,55.47609329223633,57.019127694618945,55.43952627481088,56.280517461504424,360644900
2009-03-17,57.17271423339844,57.30434771983446,55.17627395234296,55.62967942325481,356814300
2009-03-18,58.45247268676758,59.161830495385146,56.36096628213307,56.90212360422874,473273200
2009-03-19,57.72853088378906,59.23499945490519,57.54570681139737,59.18380893780944,428520400
2009-03-20,56.49924850463867,58.11961881915742,56.36667280271697,58.00913813100913,371078200
2009-03-23,60.5574951171875,60.60905199038851,57.677660233206105,57.9943683455202,419933300
2009-03-24,59.364322662353516,60.660617162100486,59.298037653146174,59.835701458756326,330271000
2009-03-25,59.990379333496094,60.911042034251274,58.230072699194515,59.828347418357694,441775100
2009-03-26,61.21299362182617,61.35293608541079,59.89460457332951,60.579577528821595,422025200
2009-03-27,60.10825729370117,60.78586403595237,59.88729588591916,60.432332526639584,322332300
2009-03-30,58.031192779541016,58.8266464377709,57.41987160038598,58.775089568401036,324108500
2009-03-31,58.56884765625,59.7178379738472,58.22268336788459,58.598309522780845,364238300
2009-04-01,59.70314407348633,59.96829542993469,57.692419509579814,57.83972332125992,377018300
2009-04-02,61.44870376586914,62.31780947042568,59.75468236264385,61.190919366059674,476230700
2009-04-03,62.0600471496582,62.074775283767785,60.88896100348979,61.49291564903109,284646300
2009-04-06,61.57389450073242,62.07473502484225,60.60904219282194,61.382395165823034,264866600
2009-04-07,60.1376838684082,60.87421396938252,60.0345701038141,60.57960080513705,258947800
2009-04-08,60.785823822021484,61.087803838257905,60.0566606495828,60.43965380117614,230402800
2009-04-09,63.20166015625,63.20902703228846,62.11159851231679,62.3620161048247,269653500
2009-04-13,63.216373443603516,63.73930908744735,62.2957109116366,62.54612842307809,224847500
2009-04-14,62.12632751464844,63.16483789868758,61.927466813066495,62.627168325954116,276598800
2009-04-15,62.78919219970703,62.91440097042263,61.581283262650864,61.75068204202402,250726100
2009-04-16,63.70987319946289,64.18861903522246,62.435673262990235,63.29005113841105,335202900
