Date,return_1d,return_5d,return_10d,price_to_ma10,price_to_ma20,price_to_ma50,price_to_ma100,price_to_ma200,volatility_5d,volatility_10d,volatility_20d,volume_change,volume_to_avg20,vix_level,vix_change_1d,vix_change_5d,vix_to_ma20,target
2008-11-03,0.0028877584131171865,0.14562295491809463,-0.017354250166888047,0.04840968345367758,0.03307960601883031,-0.11921364681562663,-0.18232291260099354,-0.23317133618993957,0.048012762529611425,0.04902820780216869,0.05823002250136654,-0.5006747789223955,0.3982070627139089,53.68000030517578,-0.10369008428385473,-0.32950284858691337,-0.16026593187053917,1
2008-11-04,0.033417463852642944,0.06852339706885774,0.04637295018253421,0.07873784639608683,0.06796993442560506,-0.084987196006999,-0.15208891098076915,-0.2062267836417051,0.018879447012773984,0.04904307081591596,0.057913309166799855,0.6882212682930628,0.6850918934524336,47.72999954223633,-0.1108420404082181,-0.287186377018568,-0.24985266479349055,0
2008-11-05,-0.04293651522637106,0.03286623241544543,0.059429664017736375,0.02727570462661899,0.023804208669294447,-0.11854868049547906,-0.18506966463674912,-0.23851625585205138,0.031382092089227306,0.04739569172740657,0.05844882676405036,0.11837220662215597,0.7926164341570296,54.560001373291016,0.14309662469220874,-0.2201257563280845,-0.14050313813069315,0
2008-11-06,-0.05700538837724594,-0.05814875712497531,-0.009093591611208646,-0.02878578290477163,-0.033008171190759716,-0.16170163883621846,-0.22739423501854572,-0.2795122907473173,0.03732320459161679,0.051293313992039985,0.05754923402884792,0.2317369272859895,0.9819906807457023,63.68000030517578,0.1671554014356993,0.012400616222178584,0.0033560764829878575,1
2008-11-07,0.032484596768388274,-0.031152084569468736,0.07543646221990417,-0.003979222351011891,-0.003921102384416897,-0.1282995276317771,-0.19923198381231455,-0.25462661037256107,0.04206953540098938,0.04883618800134514,0.05767694459910328,-0.20373966527387588,0.8234438272522476,56.09999847412109,-0.11903269150013818,-0.06328270085409993,-0.10632504872733461,0
2008-11-10,-0.013191348121990947,-0.04723119110457683,0.09839176381351777,-0.02600330563194375,-0.012404845373095275,-0.13402579755887056,-0.2069958470460912,-0.26320957650290444,0.04181204713960043,0.04706161773052842,0.04854028210484626,-0.20667681412020789,0.6643165997049515,59.97999954223633,0.0691622312593303,0.11736213117072403,-0.048299070473208805,0
2008-11-11,-0.031362286974963106,-0.11201094193218279,-0.04348754486332508,-0.052099152143693206,-0.03772664814363036,-0.1548399928538805,-0.22876981451058997,-0.2847060660026446,0.03462918623826714,0.03245804298883436,0.048864335382772205,0.386798023680051,0.934414096732169,61.43999862670898,0.024341432070944746,0.28724071267464923,-0.029989207646012317,0
2008-11-12,-0.044998737529687,-0.11407316423549876,-0.08120693182005333,-0.08680753630601934,-0.0779924475351762,-0.18569193467237077,-0.2598515614979551,-0.3148973973314738,0.03494573314564591,0.03493371263271833,0.04419041063598595,0.08562139574315974,1.017862667537105,66.45999908447266,0.08170573844351292,0.2181084569584908,0.051582263994820465,1
2008-11-13,0.060473467963102684,0.0034056921048497275,-0.05474306502012546,-0.02455490754378875,-0.01914510357655086,-0.12961874587015343,-0.21103942003104292,-0.27090626988985633,0.044419761074852,0.03921938596853061,0.04540402701479857,0.6576957396222047,1.678969133297962,59.83000183105469,-0.09975921373382868,-0.06045851846216421,-0.04745981161076496,0
2008-11-14,-0.05119456297201839,-0.08027346763555683,-0.1114255522050255,-0.06300004785754576,-0.06478056461132764,-0.16715909335708345,-0.24752017765981116,-0.30588303181608156,0.04519858618633489,0.04148938691042578,0.04674944698109043,-0.28253586741090886,1.1961070009503847,66.30999755859375,0.10830679473881655,0.18199642356822054,0.05909595464301165,0
2008-11-17,-0.013365338506514616,-0.08044745802008053,-0.12767864912465737,-0.0636501134082531,-0.07050321001461868,-0.17171949249197793,-0.2547900187421761,-0.3137179773368013,0.045195897496236245,0.04119600544923154,0.044435913567898624,-0.23151081248289307,0.9097345819060363,69.1500015258789,0.04282919728319445,0.15288432900345894,0.09036726652293581,1
2008-11-18,0.018661589037712336,-0.030423582007405067,-0.1424345239395879,-0.03187433430596098,-0.04845159810048916,-0.1502822050515632,-0.23811436210249426,-0.2995262190077832,0.046488112176716646,0.03959089427165998,0.04444770342346227,0.26142232156682566,1.1269066920980126,67.63999938964844,-0.0218366175402811,0.10091147300651504,0.054477704575053965,0
2008-11-19,-0.06622421014728946,-0.051649054625007525,-0.16572221886050634,-0.0788670817768099,-0.10495622802267335,-0.19823650284009187,-0.28406992707650036,-0.3431046637448457,0.051616208270967356,0.042073250714940995,0.04512162435168426,0.06589351366273144,1.195739830069419,74.26000213623047,0.09787112368890938,0.11736387540186044,0.15353551525176412,0
2008-11-20,-0.07713284692006701,-0.1892553695081772,-0.18584967740332733,-0.13213019151951644,-0.1639425974017923,-0.25047810850087115,-0.3341630098171612,-0.39048282483764785,0.03974724381260186,0.04462642805031225,0.047663753723110255,0.4582485264923317,1.7107995423553586,80.86000061035156,0.0888768958289734,0.3514958739042071,0.24344524705665882,1
2008-11-21,0.052538060689610734,-0.08552274584654801,-0.16579621348210488,-0.06997443550406879,-0.11515676052095769,-0.20278556243899037,-0.29538976876645273,-0.3562653358503356,0.05513490063478762,0.047532250264869194,0.04850841102054336,-0.11747261417739852,1.4829171922181903,72.66999816894531,-0.10128620306191016,0.09591314800956896,0.12307975215798694,1
2008-11-24,0.0669954817747768,-0.005161925565256682,-0.08560938358533716,0.003386360411495426,-0.05441356233000805,-0.14163086073255116,-0.24384977173522382,-0.31035872535011244,0.06694529537837357,0.054430544973339434,0.050414148973533406,-0.27170672610229263,1.0661349424276663,64.69999694824219,-0.10967388773251696,-0.0643529208885315,0.011917751981195934,1
2008-11-25,0.007381992666077366,-0.01644152193689167,-0.04686510394429677,0.015747112735422064,-0.043097660768491974,-0.12898631738997302,-0.2356206568821193,-0.3039158208511621,0.0663027027539004,0.05400444597468062,0.04336540766224558,-0.13222281524761936,0.943018319027178,60.900001525878906,-0.05873254407420059,-0.09964514968344329,-0.0429794661442815,1
2008-11-26,0.037913547527416464,0.08769623573781425,0.03604718111280666,0.05107103703276472,-0.003834773996429841,-0.0903400275998032,-0.203415662900155,-0.2756856908699935,0.05734091781305343,0.05348994323161318,0.04437950635207443,-0.18492822481834892,0.7817062578769269,54.91999816894531,-0.0981938129244947,-0.26043635080707095,-0.12663202547285746,1
2008-11-28,0.01251002577814697,0.17733910843602818,-0.011916261072148937,0.06566216499582511,0.012224621953414117,-0.07333870292484046,-0.19092614642814754,-0.26528234416629093,0.02553058053535104,0.04985062894799968,0.04371011910853101,-0.6803643111066202,0.2579308018820465,55.27999877929688,0.006555000407030942,-0.31634926586656453,-0.11554831723462544,0
2008-12-01,-0.09274948852463194,0.03205155922178562,-0.05347118662476242,-0.023522926717194026,-0.06974370216546533,-0.14805799806117215,-0.259769201618569,-0.32896887995147406,0.06027817465076259,0.05585261771461379,0.047978006260813603,2.1268112665151415,0.8101630587212072,68.51000213623047,0.2393271282395253,-0.05724502735012549,0.08861809149688371,1
2008-12-02,0.037762933083073415,0.002819010530082168,-0.002342915035174483,0.014298070810453867,-0.027419685532420912,-0.10860447949601748,-0.22864888052744325,-0.3017707912418297,0.05402626449086909,0.057356980439888613,0.049026233011887244,0.26919168668637683,0.9993523907950074,62.97999954223633,-0.08071817868284203,-0.02658419609172158,-0.0065932714409259185,1
2008-12-03,0.02375663855306148,0.019193656417066485,0.002752134480174715,0.038386462708964064,0.0034531301493574418,-0.08117494952112914,-0.20761796284558764,-0.28362126170408375,0.05502986269679087,0.05756573374772987,0.04865843995025204,0.10725069029648893,1.0865209359842711,60.720001220703125,-0.0358843813585229,-0.0029556699616714033,-0.051953606848612055,0
2008-12-04,-0.023405051527428087,-0.04212494263777809,0.04557129310003604,0.009802039918475058,-0.013587835408920945,-0.09603261077137948,-0.22348253247396266,-0.2988303984063332,0.052302675924570476,0.053520044940126764,0.04809159579433605,-0.1455953341598324,0.9228959419469613,63.63999938964844,0.048089560445359725,0.15877642955993165,-0.013356284147566289,1
2008-12-05,0.030366367718011756,-0.024268600697913287,0.153070507738115,0.02578139792870937,0.018550928388568977,-0.06162588005035641,-0.1969590641896415,-0.27585534502539566,0.054646601773071055,0.04548114792537699,0.04717482639862791,0.06243389411982436,0.9811087949594319,59.93000030517578,-0.05829665493485403,0.08411725087845667,-0.06816555431502058,1
2008-12-08,0.034319245920861295,0.10280013374757986,0.13485169296936558,0.0475669416970268,0.055862561695346535,-0.02263572844740247,-0.16637203823552904,-0.24920568313317493,0.025122533991603347,0.044170045522693796,0.04724640215383355,-0.12512256166650382,0.8554626425693197,58.4900016784668,-0.024028009667549144,-0.14625602314008324,-0.09224236210085601,0
2008-12-09,-0.016621832315048827,0.048415368349457734,0.05123437887954007,0.02502388367082653,0.04034639059108791,-0.034207865248207514,-0.177419636371974,-0.26015667076290383,0.027475338816524683,0.04069238090890659,0.04729709993193063,-0.10189742607227203,0.7628386658867453,58.90999984741211,0.0071806831405842875,-0.06462368568444898,-0.08496427590519107,1
2008-12-10,0.0067930913031156075,0.03145182109951178,0.05064547751657824,0.026777675460723627,0.047230672173145694,-0.022163196477294478,-0.16912360718048502,-0.2536961364640713,0.026326371544662986,0.040689175148898096,0.04680543047036711,0.06849537474041911,0.8169645506529387,55.72999954223633,-0.05398065376697636,-0.08218052664935394,-0.13050262395726187,0
2008-12-11,-0.024376043677043574,0.03048082894989639,-0.011644113687881777,0.003228894924580672,0.020754459963376215,-0.03985110847548057,-0.186220351253909,-0.2702539380190099,0.02660231966659443,0.039861110383209095,0.045977375621128524,-0.07856484077989356,0.7597728022061614,55.77999877929688,0.0008971691633097301,-0.12350723893360138,-0.12241094989073842,1
2008-12-12,0.011868692862913364,0.01198315409479785,-0.012285446603115504,0.016482455242241567,0.034250190146753345,-0.023513057793190795,-0.17356435773658507,-0.26022917528471334,0.023487125296351212,0.03983717350063815,0.043919050659724575,0.13696176803328752,0.8953313935799434,54.27999877929688,-0.026891359498500633,-0.09427668107972531,-0.14226571196939608,0
2008-12-15,-0.01403137684092874,-0.036367468666992364,0.06643266508058758,-0.0040965217940696075,0.01917031774996336,-0.03232148105510624,-0.18226671709201592,-0.2692101974277602,0.015730938903833768,0.02461069949794575,0.0424547186645686,-0.38154976962389087,0.5711930447364406,56.7599983215332,0.04568901249095503,-0.029577762135207797,-0.09625751779177982,1
2008-12-16,0.045991233301219715,0.02624559694927617,0.07466096529873398,0.03501132315482747,0.06318017600441195,0.016100025908674986,-0.14114851701021525,-0.23356951496065248,0.02718230246799552,0.02587198639148637,0.043485705966402055,0.4713986525601279,0.8439791526817959,52.369998931884766,-0.0773431909701624,-0.1110168211248882,-0.15486594890943517,0
2008-12-17,-0.009734492320977832,0.009718013325182708,0.0411698344246946,0.020764887708867974,0.05050443037250929,0.00827280044250478,-0.14692160640829421,-0.23970174800198696,0.02794191670406747,0.02569597900073488,0.043432142676483494,-0.2538518054696922,0.6472326627152727,49.84000015258789,-0.04831007887908356,-0.10568812915895609,-0.18397419043267493,0
2008-12-18,-0.018859770067596482,0.01523428693462986,0.04571511588452625,-0.002769864120344301,0.026262833716831135,-0.008759015259394598,-0.160003822741431,-0.2526659836545876,0.026725332153978976,0.02519028222213882,0.04071112016304467,0.32947826944735614,0.8790195767527634,47.34000015258789,-0.05016051349009054,-0.15130869149178883,-0.2074400778373109,0
2008-12-19,-0.004310821894802929,-0.000945227823086348,0.011037926271711348,-0.008140593852954403,0.014007166764276047,-0.012629577925082125,-0.16054633807403706,-0.25467097119909676,0.026367256392400652,0.023580178501109845,0.03600416600360558,-0.19542892434555648,0.752492851161525,44.93000030517578,-0.05090831938411733,-0.17225494997039892,-0.22446230902084852,0
2008-12-22,-0.012896434492691096,0.0001897145251512671,-0.03617775414184104,-0.01730513630800079,-0.0036715409169159052,-0.025122591258435856,-0.16829245906498036,-0.26304008965382275,0.02622278979261069,0.020747239006428386,0.03471350504657911,-0.19138016654763146,0.6468090709161424,44.560001373291016,-0.008235008443615466,-0.21494005125109106,-0.21172503187470648,0
2008-12-23,-0.010390942077908109,-0.05619246085397641,-0.029946863904700236,-0.024579572653709247,-0.014993574685766009,-0.032084217510566226,-0.17387005825374235,-0.2693183312161156,0.005286908872017857,0.020404028003661152,0.03160551893368865,-0.09080384559371024,0.6125954457740053,45.02000045776367,0.010323138920466324,-0.14034750093619242,-0.1894786975758389,1
2008-12-24,0.005786177258214187,-0.04067179127478436,-0.030953777949601705,-0.015883943352329788,-0.010233656301999794,-0.02375068428845506,-0.16614901214194333,-0.26377917425050745,0.00937022863202377,0.020352779814550165,0.031590741072701684,-0.7199704726718803,0.18137219137709687,44.209999084472656,-0.01799203387505366,-0.11296149781056741,-0.1919210526818549,1
2008-12-26,0.0057533088611402775,-0.016058712346047794,-0.0008244254114179755,-0.010124892785219997,-0.003900755971830261,-0.017645270351057674,-0.1581434891793294,-0.2582269357001915,0.008773209888233107,0.01904023675836694,0.030408449236055405,0.20473368395271785,0.22836120187232015,43.380001068115234,-0.018773988544345643,-0.08365017050504131,-0.19864036587240463,0
2008-12-29,-0.002872096724849296,-0.014619987176094213,-0.015565214999180543,-0.011433171672135423,-0.005362502670192226,-0.019112814824693625,-0.15728207189757115,-0.2591041691667464,0.008751717611373958,0.018577163363129347,0.030252916661738377,0.7092394175559766,0.38975923848238986,43.900001525878906,0.011987101082528095,-0.02292452197420136,-0.1804196583604739,1
2008-12-30,0.023425423144846507,0.021701870461443475,0.021891584986594853,0.009785000898571372,0.013848965561148896,0.004927663474891819,-0.13426142893159687,-0.24036767186219543,0.012622967561042704,0.019533940102979326,0.021745595443096677,0.3166017063145219,0.5294397271094489,41.630001068115234,-0.051708436876147124,-0.06575404431948706,-0.20279584436435494,1
2008-12-31,0.0141737230562626,0.046266535595614215,-0.00992592525836217,0.02524679360465032,0.025017693901778326,0.021065886056725214,-0.11870033564330906,-0.22819803716341547,0.009954342787180142,0.013156941464609878,0.020442383988594492,0.15292681462744628,0.6380641356632281,40.0,-0.039154480573954764,-0.11150600636873109,-0.21677664580058664,1
2009-01-02,0.029696444663225744,0.07017680300062583,0.029505011725841426,0.052916422684608166,0.05212325487800995,0.052349432162448695,-0.08893758847302347,-0.20376673785362898,0.013114080857971082,0.015874025921984922,0.020796274623914708,0.17309956533214566,0.7863117949550766,39.18999862670898,-0.020250034332275568,-0.11354898352682374,-0.21611379950531984,0
2009-01-05,-0.0011840318358802213,0.06323946230360535,0.04718074995755762,0.046598003343802485,0.04600256003332204,0.05040499225851258,-0.08690863702607221,-0.2034547974584251,0.014502832938104044,0.014055546750782367,0.019853523908618557,0.05617439840609095,0.860794185429195,39.08000183105469,-0.0028067568131866505,-0.09912400025783064,-0.1986301711689974,1
2009-01-06,0.006655187180781564,0.07276674620923627,0.05814675903314211,0.04735315757555725,0.049294251789404386,0.05681678784539135,-0.07778878371467501,-0.19680144588457416,0.01243198774784746,0.013696032025628257,0.018922858786925234,0.36576371844857714,1.2066803946127416,38.560001373291016,-0.013306049984635804,-0.12164009036400547,-0.19158033342899672,0
2009-01-07,-0.030413792483187287,0.018927530581202417,0.04062940104264579,0.011885495519822209,0.01763160916766049,0.024155846601750186,-0.10212901889229842,-0.21946482052994187,0.022258791460573475,0.017061790076421363,0.018902715507221782,-0.14428066211967372,1.0582466013196588,43.38999938964844,0.12525928019553878,0.042277162536063395,-0.07568754955071777,1
2009-01-08,0.004072154650633108,0.008825962175572945,0.055092497771187264,0.010511125603007487,0.020489364495068996,0.026533918959981806,-0.0951194854976326,-0.2149392793524182,0.021526576414282527,0.01629624831937521,0.018494114660246384,-0.06075061801528803,1.0143944489484316,42.560001373291016,-0.01912878608049562,0.0640000343322753,-0.07729994743176727,0
2009-01-09,-0.02165185831926263,-0.04252234080691541,0.027654462193710375,-0.013793141877839199,-0.0012038260931218625,0.005434132706519712,-0.11118546143843555,-0.2303871034544024,0.016541219269193913,0.018416399419295033,0.019128844318669427,0.25439897147604706,1.2886153561019333,42.81999969482422,0.006108982921611661,0.09262570031429651,-0.0584872562208304,0
2009-01-12,-0.02431402138488747,-0.06565233035592265,-0.0024128680523172186,-0.03725877642463704,-0.02504164149038246,-0.017524057739981003,-0.12920883915492587,-0.24750532270494408,0.017203209304297314,0.020238686046202402,0.019124717288208207,-0.1604306464712878,1.100566020603146,45.84000015258789,0.07052780194505015,0.1729784545752353,0.019051640975345396,1
2009-01-13,0.0018389405728649424,-0.07046857696383915,0.002298169245397123,-0.035700226360362186,-0.022609600155868326,-0.013840419526921277,-0.12421043106360385,-0.24473468005010302,0.01590419328243395,0.020225469404689035,0.018923086048218195,0.28278350311399514,1.4283727179565766,43.27000045776367,-0.05606456558179418,0.12214727481143406,-0.0261632769319482,0
2009-01-14,-0.031959722843155056,-0.07201450732380701,-0.05308697674260451,-0.0612514831783697,-0.05193090057267302,-0.04232681822548956,-0.14818915428112467,-0.26691195542257906,0.016310616034538306,0.020744491629445878,0.019984557164480478,0.22180733900939953,1.6848357102613194,49.13999938964844,0.13565978437218962,0.13251901546170064,0.11551250314290473,1
2009-01-15,0.0003553808257554666,-0.07573128114868467,-0.06690531897311164,-0.05477583104508221,-0.04798866976219407,-0.039385200429693956,-0.144130507670591,-0.2650629728024321,0.015312258960315923,0.019738365929806847,0.01658583154055893,0.22309431456312812,2.0007442588509297,51.0,0.03785105074183992,0.19830823201066905,0.1595389029060681,1
2009-01-16,0.007789599670438487,-0.04628982315898356,-0.08881216396589897,-0.03888070320318093,-0.03772330713568217,-0.02865791348634028,-0.13390586926823522,-0.257718541606925,0.017665162293944582,0.016138631937955287,0.01672047116150118,-0.25046611519480155,1.4672689308108606,46.11000061035156,-0.09588234097349879,0.07683327741651103,0.05282386018668861,0
2009-01-20,-0.05423053435536085,-0.07620633612945694,-0.14185866648537968,-0.07680480024285963,-0.08437445110012354,-0.07680130955140774,-0.17584187034372667,-0.2952475499662529,0.026763218549025695,0.021239428255718354,0.02003265808924784,0.051643484124224814,1.5303380521726002,56.650001525878906,0.2285838381264551,0.23582027350147672,0.2798789239128854,1
2009-01-21,0.04228562181145027,-0.03575965489087156,-0.10622823185471085,-0.026421298817238204,-0.04257413459060355,-0.03558275977296832,-0.13646302114597741,-0.26318498275283675,0.03726762042187034,0.02725954778837687,0.022626178400639352,-0.13217533092361367,1.313011460557939,46.41999816894531,-0.18058257866525063,0.07279865213443637,0.046992834200106026,0
2009-01-22,-0.015588077197414958,-0.01938800924513145,-0.0914025165689385,-0.03260497235980497,-0.055063239687778376,-0.04823807517737366,-0.14581342959845178,-0.27293973248895675,0.03520524817843462,0.02645486220575156,0.022699757821388594,0.17449631642490537,1.4925942956353437,47.290000915527344,0.018741981492882864,-0.03764750706347797,0.06334181545141004,1
2009-01-23,0.004340720065933713,-0.01540267000495322,-0.09113395115363794,-0.01930499976973099,-0.04929702079194043,-0.042164525750860604,-0.13819154719338,-0.2681634650295688,0.03536977553018165,0.02646989760788237,0.022670543624277208,-0.09613420376627302,1.3113314986134506,47.27000045776367,-0.00042293206547827644,-0.07313724592620252,0.06021016029557047,1
2009-01-26,0.006835173471210457,-0.01635709620418119,-0.0626469193631647,-0.00623485667112289,-0.041142238869069536,-0.03440056971472605,-0.12843533842108157,-0.26152489839997173,0.0352989495133613,0.026503442117682217,0.02269022845615903,-0.17792578398275494,1.0331914241278986,45.68999862670898,-0.03342504370116195,-0.00910869611978049,0.023074559873844436,1
2009-01-27,0.010106618896960472,0.04798005704814007,-0.028226279081316828,0.006752972227008103,-0.029940591526691374,-0.024457298506314507,-0.11575170932502221,-0.25249445069072396,0.020846762221180537,0.026131410375432745,0.02278666715338252,-0.13896869854216698,0.86174680224592,42.25,-0.07528997001759719,-0.2541924296206891,-0.05275430454711516,1
2009-01-28,0.03327484790214336,0.03896928313883327,0.0032096282479617613,0.040469078841064876,0.002604885051925132,0.009259368645230692,-0.08248060909275101,-0.2257287788394986,0.017422599121207357,0.028534835213768567,0.024072040385091573,0.205330222429843,1.0066549461978747,39.65999984741211,-0.06130177875947673,-0.14562685454941704,-0.1065756641968526,0
2009-01-29,-0.033038526236035884,0.02151883410021236,0.0021308248550807253,0.006439518430721547,-0.027512765004211293,-0.0232306029100533,-0.10872815143484205,-0.24935520994471105,0.02384246666745212,0.028672146467769402,0.024520972253589058,-0.10792043805131402,0.8810660692184216,42.630001068115234,0.07488656661951354,-0.0985409126072152,-0.04075063792916633,0
2009-01-30,-0.020552621016439118,-0.0033745069821606824,-0.018777176987113953,-0.012188257107389355,-0.043218644182495325,-0.04266916185606917,-0.12293795069473779,-0.2629416096942985,0.026304732615257644,0.02941335219596104,0.024504082683884872,0.30228725256248046,1.11577823607938,44.84000015258789,0.05184140345062316,-0.05140681788964685,0.0035136398370532174,0
2009-02-02,-0.003022402435905679,-0.013232082889276846,-0.029589179093458092,-0.012247965278373574,-0.04035295007701445,-0.044719394801468026,-0.12196402489046654,-0.2634647936550173,0.02596839910304743,0.029216568597876396,0.02317205439183942,-0.24818562922357656,0.8315173999002756,45.52000045776367,0.01516503797640012,-0.0037206866722453436,0.011566799185069865,1
2009-02-03,0.013948762916227419,-0.009389938870010012,0.03859011817813005,-0.0021569846513570523,-0.02169482313234561,-0.03194971139878078,-0.10599219868469356,-0.25137786894799385,0.026491690500922056,0.023273065705462975,0.02357834454031285,-0.0341650322846111,0.7987263910551853,43.060001373291016,-0.05404215860575834,0.019171630137065465,-0.04731349196470869,0
2009-02-04,-0.0049078214981217606,-0.047572608270275166,-0.008603325131441944,-0.006189573493091571,-0.020683832607963137,-0.038575749055900554,-0.10651032886177914,-0.25328620091882703,0.017952113038597457,0.019009504019545577,0.023414490361514478,0.16022189350175187,0.9274011897745492,43.84999847412109,0.01834642535148845,0.10564797384845126,-0.03547943666059916,1
2009-02-05,0.014770656270163033,0.00023657423592378593,0.021755408336136102,0.00641413197537366,-0.002535974447579248,-0.025548990621244494,-0.08933016676049832,-0.24044626734863273,0.014733982311802075,0.018819337763485433,0.023086200790759674,0.29316791608886117,1.1761887720359534,43.72999954223633,-0.0027365777892918164,0.02580338837813989,-0.03847846455147497,1
2009-02-06,0.028098820798465502,0.04888801605082847,0.04551350906866784,0.030348985911627047,0.02835122837318793,0.0016120979624054677,-0.060195011775722174,-0.21710754267270804,0.013761340863752117,0.02054369590434455,0.02410275885748348,-0.12348633904377382,1.0163113748172259,43.369998931884766,-0.008232348825063629,-0.03278325637156099,-0.0472424745081067,1
2009-02-09,0.0013786419865310883,0.05328906047326538,0.04005697758398834,0.02760732505649477,0.030982740159268385,0.0025021772877364956,-0.055498117626277654,-0.21430767126780792,0.012848410175664746,0.020548759993664636,0.023674948290578385,-0.34423904614482803,0.6749714632733734,43.63999938964844,0.006225512206899708,-0.04130055029018764,-0.042173778045689,0
2009-02-10,-0.04689215105519901,-0.007551853498161019,-0.016941792368171026,-0.01782156491608966,-0.014005446677944566,-0.04228818233221321,-0.09563755248218686,-0.24847355497180135,0.028377680995952212,0.025881670118277595,0.02531981758571577,1.233520163682046,1.4547292853983893,46.66999816894531,0.06943168702279134,0.08383643010967212,0.023397546079682696,1
